"","crash_number","date_time","year","day_of_week","object_1","object_2","street_name","location","Longitude","Latitude","weather","hospitals","gender","month","month_name","day","Weekday","dow","Week","Season"
"5512",31461,2012-10-22,2012,"Monday","Auto","Auto","Cambridge St"," Cambridge St & IRVING ST Cambridge, MA",-71.1111,42.375056,"sleet,hail,freezing rain or drizzle","6","Female",10,"Oct",22,"Monday",2,43,"Fall"
"5513",31466,2012-10-22,2012,"Monday","Auto","Auto","Massachusetts Ave","581 Massachusetts Ave Cambridge, MA",-71.102735,42.365007,"sleet,hail,freezing rain or drizzle","7","Male",10,"Oct",22,"Monday",2,43,"Fall"
"5514",31495,2012-10-30,2012,"Tuesday","Auto","Auto","Massachusetts Ave","2375 Massachusetts Ave Cambridge, MA",-71.12895,42.396682,"rain","7","Male",10,"Oct",30,"Tuesday",3,44,"Fall"
"5515",31467,2012-10-22,2012,"Monday","Auto","Auto","LINNAEAN ST"," LINNAEAN ST & Massachusetts Ave Cambridge, MA",-71.119394,42.384872,"rain","7","Male",10,"Oct",22,"Monday",2,43,"Fall"
"5516",31468,2012-10-23,2012,"Tuesday","Auto","Auto","Broadway"," Broadway & DAVIS ST Cambridge, MA",-71.092644,42.36602,"snow","7","Male",10,"Oct",23,"Tuesday",3,43,"Fall"
"5517",31469,2012-10-23,2012,"Tuesday","Auto","Fixed Object","Cambridge St","1066 Cambridge St Cambridge, MA",-71.0953,42.372917,"snow","6","Male",10,"Oct",23,"Tuesday",3,43,"Fall"
"5518",31470,2012-10-23,2012,"Tuesday","Auto","Auto","Richdale Ave"," Richdale Ave & Raymond St Cambridge, MA",-71.12875,42.389518,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",23,"Tuesday",3,43,"Fall"
"5519",31471,2012-10-23,2012,"Tuesday","Auto","Parked Vehicle","Kelly Rd","19 Kelly Rd Cambridge, MA",-71.108992,42.362374,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",23,"Tuesday",3,43,"Fall"
"5520",31472,2012-10-23,2012,"Tuesday","Auto","Auto","Massachusetts Ave","1280 Massachusetts Ave Cambridge, MA",-71.116784,42.372683,"cloudy","7","Male",10,"Oct",23,"Tuesday",3,43,"Fall"
"5521",31474,2012-10-23,2012,"Tuesday","Auto","Parked Vehicle","White St","6 White St Cambridge, MA",-71.118823,42.388672,"cloudy","7","Female",10,"Oct",23,"Tuesday",3,43,"Fall"
"5522",31475,2012-10-23,2012,"Tuesday","Auto","Parked Vehicle","Broadway","222 Broadway Cambridge, MA",-71.094031,42.366454,"clear","7","Male",10,"Oct",23,"Tuesday",3,43,"Fall"
"5523",31473,2012-10-24,2012,"Wednesday","Auto","Parked Vehicle","Massachusetts Ave","2030 Massachusetts Ave Cambridge, MA",-71.122123,42.390686,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",24,"Wednesday",4,43,"Fall"
"5524",31476,2012-10-24,2012,"Wednesday","Auto","Parked Vehicle","FIFTH ST","91 FIFTH ST Cambridge, MA",-71.083496,42.370344,"SUNNY","7","Female",10,"Oct",24,"Wednesday",4,43,"Fall"
"5525",31477,2012-10-24,2012,"Wednesday","Auto","Bicycle","Massachusetts Ave"," Massachusetts Ave & White St Cambridge, MA",-71.119242,42.388676,"snow","7","Female",10,"Oct",24,"Wednesday",4,43,"Fall"
"5526",31736,2012-10-24,2012,"Thursday","Auto","Parked Vehicle","Western Ave"," Western Ave & KINNAIRD ST Cambridge, MA",-71.109007,42.364902,"SUNNY","7","Male",10,"Oct",24,"Wednesday",4,43,"Fall"
"5527",31479,2012-10-25,2012,"Thursday","Auto","Bicycle","Cambridge St"," Cambridge St & FELTON ST Cambridge, MA",-71.112233,42.375202,"SUNNY","6","Female",10,"Oct",25,"Thursday",5,43,"Fall"
"5528",31480,2012-10-25,2012,"Thursday","Auto","Pedestrian","Bishop Allen Dr"," Bishop Allen Dr & PROSPECT ST Cambridge, MA",-71.10316,42.366343,"cloudy","7","Female",10,"Oct",25,"Thursday",5,43,"Fall"
"5529",31481,2012-10-25,2012,"Thursday","Auto","Auto","Concord Ave"," Concord Ave & ROYAL AVE Cambridge, MA",-71.131956,42.382856,"sleet,hail,freezing rain or drizzle","7","Male",10,"Oct",25,"Thursday",5,43,"Fall"
"5530",31482,2012-10-25,2012,"Thursday","Auto","Bicycle","Tremont St"," Tremont St & Hampshire St Cambridge, MA",-71.098121,42.371501,"cloudy","7","Male",10,"Oct",25,"Thursday",5,43,"Fall"
"5531",31483,2012-10-25,2012,"Thursday","Auto","Bicycle","Massachusetts Ave"," Massachusetts Ave & STATE ST Cambridge, MA",-71.099069,42.362647,"clear","7","Female",10,"Oct",25,"Thursday",5,43,"Fall"
"5532",31484,2012-10-25,2012,"Thursday","Auto","Parked Vehicle","MOUNT AUBURN ST","124 MOUNT AUBURN ST Cambridge, MA",-71.12332,42.373388,"SUNNY","5","Male",10,"Oct",25,"Thursday",5,43,"Fall"
"5533",31486,2012-10-25,2012,"Thursday","Auto","Auto","Massachusetts Ave","2500 Massachusetts Ave Cambridge, MA",-71.132425,42.3989,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",25,"Thursday",5,43,"Fall"
"5534",31487,2012-10-25,2012,"Thursday","Auto","Truck","Peabody St"," Peabody St & Massachusetts Ave Cambridge, MA",-71.118839,42.37407,"cloudy","7","Male",10,"Oct",25,"Thursday",5,43,"Fall"
"5535",31488,2012-10-25,2012,"Thursday","Moped","Fixed Object","Wendell St"," Wendell St & OXFORD AVE Cambridge, MA",-71.116347,42.381565,"SUNNY","7","Female",10,"Oct",25,"Thursday",5,43,"Fall"
"5536",31489,2012-10-26,2012,"Friday","Auto","Parked Vehicle","Norfolk St","409 Norfolk St Cambridge, MA",-71.095656,42.374278,"cloudy","7","Female",10,"Oct",26,"Friday",6,43,"Fall"
"5537",31490,2012-10-26,2012,"Friday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & GARFIELD ST Cambridge, MA",-71.119514,42.383788,"cloudy","7","Male",10,"Oct",26,"Friday",6,43,"Fall"
"5538",31491,2012-10-26,2012,"Friday","Auto","Bicycle","Cambridge St"," Cambridge St & FULKERSON ST Cambridge, MA",-71.086872,42.37192,"rain","6","Male",10,"Oct",26,"Friday",6,43,"Fall"
"5539",31492,2012-10-27,2012,"Saturday","Auto","Auto","SMITH PL","128 SMITH PL Cambridge, MA",-71.150234,42.393799,"sleet,hail,freezing rain or drizzle","7","Male",10,"Oct",27,"Saturday",7,43,"Fall"
"5540",31493,2012-10-27,2012,"Saturday","Auto","Auto","Concord Ave","615 Concord Ave Cambridge, MA",-71.14482,42.389046,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",27,"Saturday",7,43,"Fall"
"5541",31485,2012-10-28,2012,"Sunday","Taxi","Pedestrian","MAGAZINE ST"," MAGAZINE ST & Lawrence St Cambridge, MA",-71.107973,42.361939,"cloudy","7","Male",10,"Oct",28,"Sunday",1,44,"Fall"
"5542",31494,2012-10-29,2012,"Monday","Auto","Auto","Concord Ave"," Concord Ave & Alpine Pl Cambridge, MA",-71.137258,42.385265,"cloudy","7","Female",10,"Oct",29,"Monday",2,44,"Fall"
"5543",31525,2012-10-29,2012,"Monday","Auto","Parked Vehicle","Fairmont Ave","27 Fairmont Ave Cambridge, MA",-71.11273,42.361672,"rain","7","Male",10,"Oct",29,"Monday",2,44,"Fall"
"5544",31496,2012-10-30,2012,"Tuesday","Auto","Auto","Cambridge St"," Cambridge St & Tremont St Cambridge, MA",-71.09713,42.37325,"clear","6","Male",10,"Oct",30,"Tuesday",3,44,"Fall"
"5545",31497,2012-10-30,2012,"Tuesday","Auto","Parked Vehicle","Massachusetts Ave"," Massachusetts Ave & Russell St Cambridge, MA",-71.12387,42.391769,"cloudy","7","Female",10,"Oct",30,"Tuesday",3,44,"Fall"
"5546",31501,2012-10-30,2012,"Tuesday","Auto","Bicycle","JFK St"," JFK St & Winthrop Sq Cambridge, MA",-71.120489,42.372154,"clear","7","Male",10,"Oct",30,"Tuesday",3,44,"Fall"
"5547",31502,2012-10-31,2012,"Wednesday","Auto","Fixed Object","SOMERVILLE AVE","822 SOMERVILLE AVE Cambridge, MA",-71.118472,42.388315,"clear","#N/A","Female",10,"Oct",31,"Wednesday",4,44,"Fall"
"5548",31503,2012-10-31,2012,"Wednesday","Auto","Parked Vehicle","White St","49 White St Cambridge, MA",-71.118304,42.389703,"sleet,hail,freezing rain or drizzle","7","Female",10,"Oct",31,"Wednesday",4,44,"Fall"
"5549",31504,2012-10-31,2012,"Wednesday","Auto","Bus (Other)","Massachusetts Ave"," Massachusetts Ave & Peabody St Cambridge, MA",-71.118839,42.37407,"SUNNY","7","Female",10,"Oct",31,"Wednesday",4,44,"Fall"
"5550",31505,2012-10-31,2012,"Wednesday","Auto","Bicycle","Massachusetts Ave"," Massachusetts Ave & STATE ST Cambridge, MA",-71.099069,42.362647,"snow","7","Male",10,"Oct",31,"Wednesday",4,44,"Fall"
"5551",31506,2012-10-31,2012,"Wednesday","Auto","Pedestrian","Walden St","21 Walden St Cambridge, MA",-71.123973,42.390613,"snow","7","Male",10,"Oct",31,"Wednesday",4,44,"Fall"
"5552",31507,2012-10-31,2012,"Wednesday","Auto","Pedestrian","Massachusetts Ave","1256 Massachusetts Ave Cambridge, MA",-71.116292,42.372549,"snow","7","Male",10,"Oct",31,"Wednesday",4,44,"Fall"
"5553",31510,2012-10-31,2012,"Wednesday","Auto","Truck","Binney St"," Binney St & FIRST ST Cambridge, MA",-71.078206,42.365142,"sleet,hail,freezing rain or drizzle","7","Male",10,"Oct",31,"Wednesday",4,44,"Fall"
"5554",31530,2012-10-31,2012,"Wednesday","Auto","Parked Vehicle","DOUGLASS ST"," DOUGLASS ST & Bishop Allen Dr Cambridge, MA",-71.10036,42.364683,"snow","7","Female",10,"Oct",31,"Wednesday",4,44,"Fall"
"5555",31508,2012-11-01,2012,"Thursday","Auto","Auto","Cambridge St"," Cambridge St & Antrim St Cambridge, MA",-71.101237,42.373781,"rain","6","Male",11,"Nov",1,"Thursday",5,44,"Fall"
"5556",31509,2012-11-01,2012,"Thursday","Auto","Fixed Object","Bennett St","1 Bennett St Cambridge, MA",-71.12251,42.371983,"SUNNY","7","Female",11,"Nov",1,"Thursday",5,44,"Fall"
"5557",31511,2012-11-01,2012,"Thursday","Auto","Pedestrian","QUINCY ST"," QUINCY ST & Cambridge St Cambridge, MA",-71.114321,42.375474,"cloudy","7","Male",11,"Nov",1,"Thursday",5,44,"Fall"
"5558",31512,2012-11-01,2012,"Thursday","Auto","Auto","GREEN ST"," GREEN ST & Brookline St Cambridge, MA",-71.101935,42.363417,"SUNNY","7","Female",11,"Nov",1,"Thursday",5,44,"Fall"
"5559",31513,2012-11-01,2012,"Thursday","Auto","Pedestrian","Massachusetts Ave","2343 Massachusetts Ave Cambridge, MA",-71.128577,42.396213,"rain","7","Male",11,"Nov",1,"Thursday",5,44,"Fall"
"5560",31514,2012-11-02,2012,"Friday","Auto","Pedestrian","Massachusetts Ave"," Massachusetts Ave & Vassar St Cambridge, MA",-71.094882,42.360154,"rain","7","Male",11,"Nov",2,"Friday",6,44,"Fall"
"5561",31516,2012-11-02,2012,"Friday","Auto","Auto","MAGAZINE ST"," MAGAZINE ST & Chestnut St Cambridge, MA",-71.111881,42.358388,"cloudy","7","Male",11,"Nov",2,"Friday",6,44,"Fall"
"5562",31517,2012-11-02,2012,"Friday","Auto","Bicycle","Massachusetts Ave","450 Massachusetts Ave Cambridge, MA",-71.1011,42.363476,"SUNNY","7","Male",11,"Nov",2,"Friday",6,44,"Fall"
"5563",31526,2012-11-02,2012,"Friday","Auto","Auto","PEMBERTON ST"," PEMBERTON ST & Rindge Ave Cambridge, MA",-71.125256,42.392597,"sleet,hail,freezing rain or drizzle","7","Female",11,"Nov",2,"Friday",6,44,"Fall"
"5564",31518,2012-11-03,2012,"Saturday","Auto","Parked Vehicle","JFK St","50 JFK St Cambridge, MA",-71.120455,42.372042,"cloudy","7","Female",11,"Nov",3,"Saturday",7,44,"Fall"
"5565",31519,2012-11-03,2012,"Saturday","Truck","Fixed Object","Columbia St"," Columbia St & Cambridge St Cambridge, MA",-71.094512,42.372912,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",3,"Saturday",7,44,"Fall"
"5566",31520,2012-11-03,2012,"Saturday","Auto","Parked Vehicle","Massachusetts Ave","1310 Massachusetts Ave Cambridge, MA",-71.110257,42.368925,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",3,"Saturday",7,44,"Fall"
"5567",31521,2012-11-03,2012,"Saturday","Auto","Truck","Columbia St"," Columbia St & Cambridge St Cambridge, MA",-71.094512,42.372912,"snow","7","Male",11,"Nov",3,"Saturday",7,44,"Fall"
"5568",31522,2012-11-04,2012,"Sunday","Auto","Auto","HARVARD ST"," HARVARD ST & HANCOCK ST Cambridge, MA",-71.10689,42.37005,"sleet,hail,freezing rain or drizzle","7","Female",11,"Nov",4,"Sunday",1,45,"Fall"
"5569",31523,2012-11-04,2012,"Sunday","Auto","Parked Vehicle","GREEN ST","604 GREEN ST Cambridge, MA",-71.111409,42.368464,"cloudy","7","Male",11,"Nov",4,"Sunday",1,45,"Fall"
"5570",31524,2012-11-05,2012,"Monday","Auto","Parked Vehicle","Raymond St"," Raymond St & SHERIDAN ST Cambridge, MA",-71.128171,42.388466,"SUNNY","7","Male",11,"Nov",5,"Monday",2,45,"Fall"
"5571",31527,2012-11-05,2012,"Monday","Auto","Auto","Broadway"," Broadway & PROSPECT ST Cambridge, MA",-71.101021,42.369317,"snow","7","Male",11,"Nov",5,"Monday",2,45,"Fall"
"5572",31531,2012-11-05,2012,"Monday","Auto","Bicycle","Columbia St"," Columbia St & Hampshire St Cambridge, MA",-71.096192,42.369917,"cloudy","7","Male",11,"Nov",5,"Monday",2,45,"Fall"
"5573",31532,2012-11-05,2012,"Monday","Auto","Truck","Massachusetts Ave","1925 Massachusetts Ave Cambridge, MA",-71.119767,42.389406,"clear","7","Female",11,"Nov",5,"Monday",2,45,"Fall"
"5574",31533,2012-11-05,2012,"Monday","Auto","Fixed Object","Massachusetts Ave"," Massachusetts Ave & LINNAEAN ST Cambridge, MA",-71.119394,42.384872,"snow","7","Female",11,"Nov",5,"Monday",2,45,"Fall"
"5575",31528,2012-11-06,2012,"Tuesday","Auto","Auto","Massachusetts Ave","997 Massachusetts Ave Cambridge, MA",-71.111101,42.369392,"cloudy","7","Female",11,"Nov",6,"Tuesday",3,45,"Fall"
"5576",31534,2012-11-06,2012,"Tuesday","Auto","Auto","ROSELAND ST"," ROSELAND ST & FROST ST Cambridge, MA",-71.117396,42.386721,"snow","7","Female",11,"Nov",6,"Tuesday",3,45,"Fall"
"5577",31536,2012-11-06,2012,"Tuesday","Auto","Parked Vehicle","Washington Ave","131 Washington Ave Cambridge, MA",-71.094613,42.364564,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",6,"Tuesday",3,45,"Fall"
"5578",31538,2012-11-07,2012,"Wednesday","Auto","Parked Vehicle","Bond St","18 Bond St Cambridge, MA",-71.126534,42.380896,"rain","7","Female",11,"Nov",7,"Wednesday",4,45,"Fall"
"5579",31539,2012-11-07,2012,"Wednesday","Auto","Auto","Putnam Ave"," Putnam Ave & PLEASANT ST Cambridge, MA",-71.112777,42.360131,"cloudy","7","Female",11,"Nov",7,"Wednesday",4,45,"Fall"
"5580",31540,2012-11-07,2012,"Wednesday","Auto","Auto","Brattle St"," Brattle St & FRESH POND PKY Cambridge, MA",-71.140758,42.376154,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",7,"Wednesday",4,45,"Fall"
"5581",31543,2012-11-07,2012,"Wednesday","Auto","Auto","HURON AVE","700 HURON AVE Cambridge, MA",-71.15455,42.38086,"SUNNY","7","Female",11,"Nov",7,"Wednesday",4,45,"Fall"
"5582",31544,2012-11-08,2012,"Thursday","Auto","Auto","MOUNT AUBURN ST"," MOUNT AUBURN ST & Aberdeen Ct Cambridge, MA",-71.145841,42.375274,"sleet,hail,freezing rain or drizzle","5","Female",11,"Nov",8,"Thursday",5,45,"Fall"
"5583",31545,2012-11-08,2012,"Thursday","Auto","Pedestrian","HARVARD ST"," HARVARD ST & Columbia St Cambridge, MA",-71.097861,42.366993,"cloudy","7","Male",11,"Nov",8,"Thursday",5,45,"Fall"
"5584",31546,2012-11-08,2012,"Thursday","Auto","Auto","Cambridge St"," Cambridge St & Antrim St Cambridge, MA",-71.101237,42.373781,"sleet,hail,freezing rain or drizzle","6","Female",11,"Nov",8,"Thursday",5,45,"Fall"
"5585",31547,2012-11-08,2012,"Thursday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & Beech St Cambridge, MA",-71.120996,42.390294,"cloudy","7","Female",11,"Nov",8,"Thursday",5,45,"Fall"
"5586",31549,2012-11-08,2012,"Thursday","Auto","Auto","Hampshire St","246 Hampshire St Cambridge, MA",-71.101651,42.374245,"rain","7","Male",11,"Nov",8,"Thursday",5,45,"Fall"
"5587",31548,2012-11-09,2012,"Friday","Auto","Auto","Norfolk St","394 Norfolk St Cambridge, MA",-71.095638,42.373834,"cloudy","7","Male",11,"Nov",9,"Friday",6,45,"Fall"
"5588",31550,2012-11-09,2012,"Friday","Auto","Auto","River St"," River St & Franklin St Cambridge, MA",-71.105807,42.364893,"cloudy","7","Female",11,"Nov",9,"Friday",6,45,"Fall"
"5589",31551,2012-11-10,2012,"Saturday","Auto","Auto","White St","35 White St Cambridge, MA",-71.119192,42.388906,"cloudy","7","Male",11,"Nov",10,"Saturday",7,45,"Fall"
"5590",31552,2012-11-10,2012,"Saturday","Auto","Auto","Cambridge St"," Cambridge St & Hampshire St Cambridge, MA",-71.100837,42.373729,"sleet,hail,freezing rain or drizzle","6","Male",11,"Nov",10,"Saturday",7,45,"Fall"
"5591",31553,2012-11-10,2012,"Saturday","Auto","Auto","PROSPECT ST"," PROSPECT ST & Hampshire St Cambridge, MA",-71.098975,42.372202,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",10,"Saturday",7,45,"Fall"
"5592",31554,2012-11-11,2012,"Sunday","Auto","Parked Vehicle","Massachusetts Ave","1360 Massachusetts Ave Cambridge, MA",-71.118632,42.37305,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",11,"Sunday",1,46,"Fall"
"5593",31555,2012-11-11,2012,"Sunday","Auto","Pedestrian","Massachusetts Ave","545 Massachusetts Ave Cambridge, MA",-71.102128,42.36452,"cloudy","7","Female",11,"Nov",11,"Sunday",1,46,"Fall"
"5594",31556,2012-11-12,2012,"Monday","Auto","Parked Vehicle","River St","330 River St Cambridge, MA",-71.114017,42.361815,"cloudy","7","Male",11,"Nov",12,"Monday",2,46,"Fall"
"5595",31559,2012-11-12,2012,"Monday","Auto","Auto","HURON AVE"," HURON AVE & RESERVOIR ST Cambridge, MA",-71.135808,42.381423,"cloudy","7","Male",11,"Nov",12,"Monday",2,46,"Fall"
"5596",31560,2012-11-12,2012,"Monday","Auto","Auto","Concord Ave"," Concord Ave & Wheeler St Cambridge, MA",-71.144098,42.388628,"rain","7","Male",11,"Nov",12,"Monday",2,46,"Fall"
"5597",31557,2012-11-13,2012,"Sunday","Auto","Auto","MOUNT AUBURN ST","625 MOUNT AUBURN ST Cambridge, MA",-71.147145,42.375376,"cloudy","5","Male",11,"Nov",13,"Tuesday",3,46,"Fall"
"5598",31558,2012-11-13,2012,"Tuesday","Auto","Parked Vehicle","Clifton St","40 Clifton St Cambridge, MA",-71.136385,42.394843,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",13,"Tuesday",3,46,"Fall"
"5599",31561,2012-11-13,2012,"Tuesday","Auto","Parked Vehicle","PALERMO ST"," PALERMO ST & Windsor St Cambridge, MA",-71.093537,42.372072,"snow","7","Male",11,"Nov",13,"Tuesday",3,46,"Fall"
"5600",31562,2012-11-13,2012,"Tuesday","Auto","Parked Vehicle","Broadway","406 Broadway Cambridge, MA",-71.108219,42.372003,"sleet,hail,freezing rain or drizzle","7","Male",11,"Nov",13,"Tuesday",3,46,"Fall"
"5601",31564,2012-11-14,2012,"Wednesday","Auto","Bicycle","Cambridge St"," Cambridge St & Hampshire St Cambridge, MA",-71.100837,42.373729,"SUNNY","6","Female",11,"Nov",14,"Wednesday",4,46,"Fall"
"5602",31565,2012-11-14,2012,"Wednesday","Taxi","Bicycle","Hampshire St"," Hampshire St & Inman St Cambridge, MA",-71.100531,42.373475,"cloudy","7","Female",11,"Nov",14,"Wednesday",4,46,"Fall"
"5603",31566,2012-11-14,2012,"Wednesday","Auto","Bicycle","MAIN ST","671 MAIN ST Cambridge, MA",-71.094314,42.363349,"cloudy","7","Female",11,"Nov",14,"Wednesday",4,46,"Fall"
"5604",31567,2012-11-14,2012,"Wednesday","Auto","Auto","Western Ave"," Western Ave & KINNAIRD ST Cambridge, MA",-71.109007,42.364902,"SUNNY","7","Male",11,"Nov",14,"Wednesday",4,46,"Fall"
"5605",31605,2012-11-14,2012,"Wednesday","Auto","Parked Vehicle","HARVARD ST"," HARVARD ST & Windsor St Cambridge, MA",-71.095765,42.366188,"SUNNY","7","Female",11,"Nov",14,"Wednesday",4,46,"Fall"
"5606",31568,2012-11-15,2012,"Thursday","Auto","Bicycle","Cambridge St","1035 Cambridge St Cambridge, MA",-71.093704,42.373494,"clear","6","Female",11,"Nov",15,"Thursday",5,46,"Fall"
"5607",31569,2012-11-15,2012,"Thursday","Auto","Parked Vehicle","Sparks St"," Sparks St & Craigie St Cambridge, MA",-71.13018,42.37793,"rain","7","Female",11,"Nov",15,"Thursday",5,46,"Fall"
"5608",31570,2012-11-16,2012,"Friday","Auto","Auto","Massachusetts Ave"," Massachusetts Ave & LINNAEAN ST Cambridge, MA",-71.119394,42.384872,"SUNNY","7","Female",11,"Nov",16,"Friday",6,46,"Fall"
"5609",31571,2012-11-16,2012,"Friday","Auto","Auto","GARDEN ST","10 GARDEN ST Cambridge, MA",-71.122287,42.376119,"sleet,hail,freezing rain or drizzle","7","Female",11,"Nov",16,"Friday",6,46,"Fall"
"5610",31572,2012-11-16,2012,"Friday","Auto","Auto","MOUNT AUBURN ST","625 MOUNT AUBURN ST Cambridge, MA",-71.147145,42.375376,"cloudy","5","Female",11,"Nov",16,"Friday",6,46,"Fall"
"5611",31574,2012-11-16,2012,"Friday","Auto","Parked Vehicle","Hayes St","40 Hayes St Cambridge, MA",-71.111802,42.366643,"cloudy","7","Female",11,"Nov",16,"Friday",6,46,"Fall"
"5612",31584,2012-11-16,2012,"Friday","Auto","Parked Vehicle","Rindge Ave","402 Rindge Ave Cambridge, MA",-71.140016,42.393109,"SUNNY","7","Male",11,"Nov",16,"Friday",6,46,"Fall"
"5613",31575,2012-11-17,2012,"Saturday","Auto","Pedestrian","MOUNT AUBURN ST","699 MOUNT AUBURN ST Cambridge, MA",-71.148745,42.375057,"SUNNY","5","Female",11,"Nov",17,"Saturday",7,46,"Fall"
"5614",31580,2012-11-17,2012,"Saturday","Auto","Bicycle","Massachusetts Ave","1698 Massachusetts Ave Cambridge, MA",-71.119832,42.383026,"rain","7","Female",11,"Nov",17,"Saturday",7,46,"Fall"
"5615",31576,2012-11-18,2012,"Sunday","Taxi","Parked Vehicle","Massachusetts Ave","266 Massachusetts Ave Cambridge, MA",-71.098077,42.361697,"SUNNY","7","Female",11,"Nov",18,"Sunday",1,47,"Fall"
"5616",31577,2012-11-18,2012,"Sunday","Auto","Parked Vehicle","HARVARD ST","151 HARVARD ST Cambridge, MA",-71.095139,42.365862,"rain","7","Female",11,"Nov",18,"Sunday",1,47,"Fall"
"5617",31578,2012-11-18,2012,"Sunday","Auto","Parked Vehicle","Ware St","18A Ware St Cambridge, MA",-71.112451,42.373375,"cloudy","7","Female",11,"Nov",18,"Sunday",1,47,"Fall"
"5618",31579,2012-11-18,2012,"Sunday","Auto","Parked Vehicle","Trowbridge Pl","50 Trowbridge Pl Cambridge, MA",-71.111768,42.372445,"SUNNY","7","Female",11,"Nov",18,"Sunday",1,47,"Fall"
"5619",31585,2012-11-18,2012,"Sunday","Auto","Fixed Object","MOUNT AUBURN ST","699 MOUNT AUBURN ST Cambridge, MA",-71.148745,42.375057,"cloudy","5","Male",11,"Nov",18,"Sunday",1,47,"Fall"
"5620",31596,2012-11-18,2012,"Sunday","Auto","Parked Vehicle","HURLEY ST"," HURLEY ST & FIRST ST Cambridge, MA",-71.077563,42.367908,"cloudy","7","Female",11,"Nov",18,"Sunday",1,47,"Fall"
"5621",31581,2012-11-19,2012,"Monday","Auto","Auto","Cardinal Medeiros Ave"," Cardinal Medeiros Ave & Vandine St Cambridge, MA",-71.090349,42.368804,"SUNNY","7","Female",11,"Nov",19,"Monday",2,47,"Fall"
"5622",31582,2012-11-19,2012,"Monday","Truck","Auto","PEARL ST"," PEARL ST & GRANITE ST Cambridge, MA",-71.112016,42.355992,"rain","7","Female",11,"Nov",19,"Monday",2,47,"Fall"
