Crash Number,Date Time,Year,Day Of Week,Object 1,Object 2,Street Number,Steet Name,Cross Street,Location,Latitude,Longitude,Weather,Hospitals,Gender
24847,9/30/2010,2010,Thursday,Auto,Auto,,Western Ave,GREEN ST," Western Ave & GREEN ST Cambridge, MA",42.36527,-71.105023,"sleet,hail,freezing rain or drizzle",7,2
24850,9/30/2010,2010,Thursday,Auto,Parked Vehicle,70,Norfolk St,,"70 Norfolk St Cambridge, MA",42.365831,-71.100652,SUNNY,7,2
24851,10/1/2010,2010,Friday,Auto,Bicycle,,Cambridge St,LINE ST," Cambridge St & LINE ST Cambridge, MA",42.374028,-71.103097,SUNNY,6,2
24852,10/1/2010,2010,Friday,Auto,Auto,,Binney St,Sixth St," Binney St & Sixth St Cambridge, MA",42.366151,-71.086075,cloudy,7,2
24853,10/1/2010,2010,Friday,Auto,Auto,,Massachusetts Ave,Porter Cir," Massachusetts Ave & Porter Cir Cambridge, MA",42.390041,-71.120685,cloudy,7,1
24854,10/1/2010,2010,Friday,Auto,Parked Vehicle,,PEARL ST,Franklin St," PEARL ST & Franklin St Cambridge, MA",42.363651,-71.103735,SUNNY,7,1
24855,10/1/2010,2010,Friday,Auto,Pedestrian,,Brattle St,FARWELL PL," Brattle St & FARWELL PL Cambridge, MA",42.374426,-71.121896,clear,7,1
24856,10/1/2010,2010,Friday,Auto,Parked Vehicle,,HARVARD ST,ELLERY ST," HARVARD ST & ELLERY ST Cambridge, MA",42.371131,-71.110814,snow,7,1
24857,10/1/2010,2010,Friday,Auto,Auto,,Massachusetts Ave,Clarendon Ave," Massachusetts Ave & Clarendon Ave Cambridge, MA",42.399365,-71.132713,cloudy,7,2
24858,10/1/2010,2010,Friday,Auto,Pedestrian,,Massachusetts Ave,DOUGLASS ST," Massachusetts Ave & DOUGLASS ST Cambridge, MA",42.363897,-71.10119,cloudy,7,2
24859,10/1/2010,2010,Friday,Truck,Auto,,Cambridge St,QUINCY ST," Cambridge St & QUINCY ST Cambridge, MA",42.375474,-71.114321,cloudy,6,1
24872,10/1/2010,2010,Friday,Auto,Auto,,Third St,SPRING ST," Third St & SPRING ST Cambridge, MA",42.368965,-71.080324,cloudy,7,2
24860,10/2/2010,2010,Saturday,Auto,Fixed Object,284,Windsor St,,"284 Windsor St Cambridge, MA",42.368283,-71.094895,rain,7,2
24861,10/2/2010,2010,Saturday,Auto,Auto,,Massachusetts Ave,Russell St," Massachusetts Ave & Russell St Cambridge, MA",42.391769,-71.12387,SUNNY,7,1
24862,10/2/2010,2010,Saturday,Auto,Auto,1580,Massachusetts Ave,,"1580 Massachusetts Ave Cambridge, MA",42.379133,-71.120406,SUNNY,7,2
24863,10/2/2010,2010,Saturday,Auto,Truck,87,Tremont St,,"87 Tremont St Cambridge, MA",42.372962,-71.097309,"sleet,hail,freezing rain or drizzle",7,2
24865,10/2/2010,2010,Saturday,Auto,Auto,1426,Cambridge St,FAYETTE ST,"1426 Cambridge St Cambridge, MA",42.373765,-71.10201,clear,6,2
24875,10/2/2010,2010,Saturday,Auto,Auto,117,Otis St,,"117 Otis St Cambridge, MA",42.370856,-71.083623,SUNNY,7,2
24877,10/2/2010,2010,Saturday,Taxi,Auto,,Beech St,ORCHARD ST," Beech St & ORCHARD ST Cambridge, MA",42.391001,-71.119959,SUNNY,7,2
24898,10/2/2010,2010,Saturday,Auto,Auto,,Massachusetts Ave,LINNAEAN ST," Massachusetts Ave & LINNAEAN ST Cambridge, MA",42.384872,-71.119394,snow,7,1
24864,10/3/2010,2010,Saturday,Auto,Parked Vehicle,269,Putnam Ave,,"269 Putnam Ave Cambridge, MA",42.362659,-71.113746,rain,7,1
24881,10/3/2010,2010,Sunday,Truck,Parked Vehicle,56,Bishop Allen Dr,,"56 Bishop Allen Dr Cambridge, MA",42.364745,-71.100636,clear,7,1
24899,10/3/2010,2010,Sunday,Auto,Bicycle,220,Alewife Brook Pky,,"220 Alewife Brook Pky Cambridge, MA",42.388585,-71.143236,cloudy,7,2
24869,10/4/2010,2010,Monday,Auto,Auto,,ELIOT ST,JFK St," ELIOT ST & JFK St Cambridge, MA",42.371416,-71.121105,cloudy,7,1
24873,10/4/2010,2010,Monday,Auto,Auto,,Kelley St,River St," Kelley St & River St Cambridge, MA",42.363279,-71.110521,cloudy,7,1
24874,10/4/2010,2010,Monday,Auto,Auto,,Vassar St,MEMORIAL DR," Vassar St & MEMORIAL DR Cambridge, MA",42.353438,-71.107141,cloudy,7,1
24876,10/4/2010,2010,Monday,Auto,Bicycle,,Cambridge St,Warren St," Cambridge St & Warren St Cambridge, MA",42.372102,-71.088276,clear,6,2
24878,10/4/2010,2010,Monday,Auto,Bicycle,,Beech St,ELM ST," Beech St & ELM ST Cambridge, MA",42.39151,-71.119059,SUNNY,7,1
24879,10/4/2010,2010,Monday,Auto,Auto,,Broadway,Binney St," Broadway & Binney St Cambridge, MA",42.364812,-71.084014,cloudy,7,1
24880,10/4/2010,2010,Monday,Auto,Truck,,Massachusetts Ave,PLEASANT ST," Massachusetts Ave & PLEASANT ST Cambridge, MA",42.366408,-71.105392,cloudy,7,1
24886,10/4/2010,2010,Wednesday,Auto,Auto,,Rindge Ave,Jackson Pl," Rindge Ave & Jackson Pl Cambridge, MA",42.393569,-71.134171,snow,7,1
24882,10/5/2010,2010,Tuesday,Auto,Pedestrian,84-1,Massachusetts Ave,,"84-1 Massachusetts Ave Cambridge, MA",42.359339,-71.093922,clear,7,2
24884,10/5/2010,2010,Tuesday,Auto,Pedestrian,,MASON ST,PHILLIPS PL," MASON ST & PHILLIPS PL Cambridge, MA",42.376261,-71.123608,"sleet,hail,freezing rain or drizzle",7,1
24885,10/5/2010,2010,Tuesday,Auto,Truck,,River St,GREEN ST," River St & GREEN ST Cambridge, MA",42.365182,-71.104871,SUNNY,7,2
24887,10/5/2010,2010,Friday,Auto,Auto,1520,Massachusetts Ave,GARDEN ST,"1520 Massachusetts Ave Cambridge, MA",42.368925,-71.110257,SUNNY,7,2
24889,10/5/2010,2010,Friday,Auto,Auto,,Cambridge St,Warren St," Cambridge St & Warren St Cambridge, MA",42.372102,-71.088276,SUNNY,6,2
24904,10/5/2010,2010,Tuesday,Auto,Parked Vehicle,28,William St,,"28 William St Cambridge, MA",42.363679,-71.106586,cloudy,7,1
24905,10/5/2010,2010,Tuesday,Auto,Auto,,Chauncy St,GARDEN ST," Chauncy St & GARDEN ST Cambridge, MA",42.378969,-71.124176,cloudy,7,1
24932,10/5/2010,2010,,Auto,Auto,,Hampshire St,Norfolk St," Hampshire St & Norfolk St Cambridge, MA",42.371015,-71.09753,SUNNY,7,1
24890,10/6/2010,2010,Wednesday,Auto,Parked Vehicle,100,Cambridgeside Pl,,"100 Cambridgeside Pl Cambridge, MA",42.369137,-71.077148,SUNNY,7,2
24891,10/6/2010,2010,Wednesday,Truck,Parked Vehicle,177,MAGAZINE ST,GLENWOOD AVE,"177 MAGAZINE ST Cambridge, MA",42.357355,-71.113238,rain,7,1
24892,10/6/2010,2010,Wednesday,Auto,Auto,160,PLEASANT ST,,"160 PLEASANT ST Cambridge, MA",42.359678,-71.113143,"sleet,hail,freezing rain or drizzle",7,2
24893,10/6/2010,2010,Wednesday,Auto,Bicycle,,Massachusetts Ave,MELLEN ST," Massachusetts Ave & MELLEN ST Cambridge, MA",42.380832,-71.11987,SUNNY,7,1
24894,10/6/2010,2010,Wednesday,Auto,Parked Vehicle,,OXFORD AVE,Sacramento St," OXFORD AVE & Sacramento St Cambridge, MA",42.382557,-71.116202,rain,7,2
24895,10/6/2010,2010,Wednesday,Auto,Pedestrian,3,EXETER PARK,,"3 EXETER PARK Cambridge, MA",42.384959,-71.11864,rain,7,2
24897,10/6/2010,2010,Wednesday,Auto,Auto,,MOUNT AUBURN ST,Coolidge Ave," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA",42.37494,-71.139721,"sleet,hail,freezing rain or drizzle",5,2
24896,10/7/2010,2010,Thursday,Auto,Parked Vehicle,17,Tudor St,Sidney St,"17 Tudor St Cambridge, MA",42.360236,-71.103826,clear,7,1
24900,10/7/2010,2010,Thursday,Auto,Parked Vehicle,,MARNEY ST,Berkshire St," MARNEY ST & Berkshire St Cambridge, MA",42.370671,-71.090673,"sleet,hail,freezing rain or drizzle",7,2
24901,10/7/2010,2010,Thursday,Auto,Parked Vehicle,1,White St,,"1 White St Cambridge, MA",42.389238,-71.119527,SUNNY,7,2
24902,10/7/2010,2010,Thursday,Auto,Auto,,Massachusetts Ave,GARDEN ST," Massachusetts Ave & GARDEN ST Cambridge, MA",42.375131,-71.119151,rain,7,1
24903,10/7/2010,2010,Thursday,Auto,Parked Vehicle,3640,JFK St,,"3640 JFK St Cambridge, MA",42.371298,-71.121211,SUNNY,7,2
24906,10/8/2010,2010,Friday,Auto,Pedestrian,,Binney St,Kendall Sq," Binney St & Kendall Sq Cambridge, MA",42.362703,-71.089944,cloudy,7,2
24907,10/8/2010,2010,Friday,Auto,Auto,,Portland St,HARVARD ST," Portland St & HARVARD ST Cambridge, MA",42.364846,-71.092608,cloudy,7,2
24908,10/8/2010,2010,Friday,Auto,Auto,,MOUNT AUBURN ST,Brattle St," MOUNT AUBURN ST & Brattle St Cambridge, MA",42.375282,-71.145695,rain,5,1
24909,10/8/2010,2010,Friday,Auto,Parked Vehicle,35,White St,,"35 White St Cambridge, MA",42.388906,-71.119192,snow,7,1
24916,10/8/2010,2010,Friday,Auto,Auto,,Massachusetts Ave,DUNSTER ST," Massachusetts Ave & DUNSTER ST Cambridge, MA",42.373333,-71.118581,"sleet,hail,freezing rain or drizzle",7,2
24988,10/8/2010,2010,Friday,Auto,Parked Vehicle,222,Broadway,,"222 Broadway Cambridge, MA",42.366454,-71.094031,"sleet,hail,freezing rain or drizzle",7,1
24910,10/9/2010,2010,Saturday,Auto,Parked Vehicle,,Sixth St,Thorndike St," Sixth St & Thorndike St Cambridge, MA",42.370275,-71.085114,"sleet,hail,freezing rain or drizzle",7,1
24915,10/9/2010,2010,Saturday,Auto,Parked Vehicle,,River St,PLEASANT ST," River St & PLEASANT ST Cambridge, MA",42.364042,-71.108254,snow,7,1
24911,10/10/2010,2010,Sunday,Auto,Auto,,MAY ST,Lawn St," MAY ST & Lawn St Cambridge, MA",42.377764,-71.153999,SUNNY,7,1
24912,10/10/2010,2010,Sunday,Taxi,Auto,,JFK St,MOUNT AUBURN ST," JFK St & MOUNT AUBURN ST Cambridge, MA",42.372566,-71.120145,rain,7,1
24913,10/10/2010,2010,Sunday,Auto,Parked Vehicle,808,MEMORIAL DR,,"808 MEMORIAL DR Cambridge, MA",42.360693,-71.11517,cloudy,7,2
24914,10/10/2010,2010,Sunday,Auto,Pedestrian,,MOUNT AUBURN ST,ELIOT ST," MOUNT AUBURN ST & ELIOT ST Cambridge, MA",42.372869,-71.1214,"sleet,hail,freezing rain or drizzle",5,1
24917,10/10/2010,2010,Sunday,Auto,Van,,Columbia St,Hampshire St," Columbia St & Hampshire St Cambridge, MA",42.369917,-71.096192,"sleet,hail,freezing rain or drizzle",7,2
24918,10/10/2010,2010,Sunday,Auto,Parked Vehicle,386,Columbia St,,"386 Columbia St Cambridge, MA",42.372087,-71.094813,SUNNY,7,2
24919,10/12/2010,2010,Tuesday,Auto,Parked Vehicle,92,Richdale Ave,,"92 Richdale Ave Cambridge, MA",42.388673,-71.124507,clear,7,2
24920,10/12/2010,2010,Tuesday,Auto,Auto,,Raymond St,HURON AVE," Raymond St & HURON AVE Cambridge, MA",42.385389,-71.126371,SUNNY,7,2
24922,10/12/2010,2010,Tuesday,Auto,Bicycle,330,Broadway,Amory St,"330 Broadway Cambridge, MA",42.369561,-71.102171,SUNNY,7,2
24923,10/12/2010,2010,Friday,Auto,Parked Vehicle,,PORTSMOUTH ST,Webster Ave," PORTSMOUTH ST & Webster Ave Cambridge, MA",42.36867,-71.092969,cloudy,7,2
24924,10/12/2010,2010,Tuesday,Auto,Parked Vehicle,81,Inman St,,"81 Inman St Cambridge, MA",42.371109,-71.102288,SUNNY,7,2
24929,10/12/2010,2010,Tuesday,Auto,Auto,,Aberdeen Ct,MOUNT AUBURN ST," Aberdeen Ct & MOUNT AUBURN ST Cambridge, MA",42.375263,-71.145825,SUNNY,7,2
24950,10/12/2010,2010,Tuesday,Auto,Parked Vehicle,130,Bishop Allen Dr,,"130 Bishop Allen Dr Cambridge, MA",42.366496,-71.103579,"sleet,hail,freezing rain or drizzle",7,1
24925,10/13/2010,2010,Wednesday,Auto,Fixed Object,1691,Cambridge St,,"1691 Cambridge St Cambridge, MA",42.375215,-71.111495,rain,6,1
24926,10/13/2010,2010,Wednesday,Auto,Bicycle,,Columbia St,LINCOLN ST," Columbia St & LINCOLN ST Cambridge, MA",42.371406,-71.095344,"sleet,hail,freezing rain or drizzle",7,2
24927,10/13/2010,2010,Wednesday,Auto,Auto,,Cedar St,HARVEY ST," Cedar St & HARVEY ST Cambridge, MA",42.397199,-71.130892,SUNNY,7,2
24930,10/14/2010,2010,Thursday,Auto,Auto,,Dana St,Massachusetts Ave," Dana St & Massachusetts Ave Cambridge, MA",42.369158,-71.110735,"sleet,hail,freezing rain or drizzle",7,2
24931,10/15/2010,2010,Friday,Auto,Parked Vehicle,,DUNSTER ST,MOUNT AUBURN ST," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA",42.372252,-71.119339,SUNNY,7,2
24934,10/15/2010,2010,Friday,Auto,Auto,,Columbia St,Bishop Allen Dr," Columbia St & Bishop Allen Dr Cambridge, MA",42.364154,-71.099474,cloudy,7,2
24935,10/15/2010,2010,Friday,Auto,Parked Vehicle,49,ROSELAND ST,,"49 ROSELAND ST Cambridge, MA",42.38681,-71.11713,rain,7,2
24936,10/15/2010,2010,Friday,Auto,Parked Vehicle,810,MEMORIAL DR,,"810 MEMORIAL DR Cambridge, MA",42.36128,-71.115304,clear,7,1
24972,10/15/2010,2010,,Auto,Auto,,Concord Ave,Appleton St," Concord Ave & Appleton St Cambridge, MA",42.383349,-71.133028,"sleet,hail,freezing rain or drizzle",7,1
24938,10/16/2010,2010,Saturday,Taxi,Fixed Object,262,Monsignor OBrien Hwy,,"262 Monsignor OBrien Hwy Cambridge, MA",42.373432,-71.08192,SUNNY,7,2
24939,10/17/2010,2010,Sunday,Auto,Auto,,HURLEY ST,FIFTH ST," HURLEY ST & FIFTH ST Cambridge, MA",42.368707,-71.083782,cloudy,7,2
24940,10/17/2010,2010,Sunday,Auto,Bicycle,,PROSPECT ST,Hampshire St," PROSPECT ST & Hampshire St Cambridge, MA",42.372202,-71.098975,cloudy,7,2
24951,10/17/2010,2010,Sunday,Auto,Auto,206,Franklin St,,"206 Franklin St Cambridge, MA",42.363396,-71.103485,cloudy,7,2
24953,10/17/2010,2010,Sunday,Auto,Parked Vehicle,,GARDEN ST,Peabody St," GARDEN ST & Peabody St Cambridge, MA",42.375046,-71.118578,snow,7,1
24943,10/18/2010,2010,Monday,Auto,Bicycle,,Massachusetts Ave,Landsdowne St," Massachusetts Ave & Landsdowne St Cambridge, MA",42.361746,-71.097556,"sleet,hail,freezing rain or drizzle",7,2
24944,10/18/2010,2010,Monday,Auto,Parked Vehicle,,GARDEN ST,Massachusetts Ave," GARDEN ST & Massachusetts Ave Cambridge, MA",42.375487,-71.11992,"sleet,hail,freezing rain or drizzle",7,1
24945,10/18/2010,2010,Monday,Auto,Auto,,Massachusetts Ave,Wendell St," Massachusetts Ave & Wendell St Cambridge, MA",42.381718,-71.119738,cloudy,7,1
24946,10/18/2010,2010,Monday,Auto,Auto,,Walden St,Concord Ave," Walden St & Concord Ave Cambridge, MA",42.383833,-71.134089,"sleet,hail,freezing rain or drizzle",7,2
24948,10/18/2010,2010,Monday,Auto,Pedestrian,,Rindge Ave,MIDDLESEX ST," Rindge Ave & MIDDLESEX ST Cambridge, MA",42.393382,-71.131032,"sleet,hail,freezing rain or drizzle",7,1
24949,10/18/2010,2010,Monday,Auto,Van,,Cambridge St,Columbia St," Cambridge St & Columbia St Cambridge, MA",42.372912,-71.094512,cloudy,6,1
24954,10/18/2010,2010,Monday,Auto,Truck,,HARVEY ST,HARRINGTON RD," HARVEY ST & HARRINGTON RD Cambridge, MA",42.397241,-71.131564,rain,7,2
24955,10/18/2010,2010,Monday,Auto,Parked Vehicle,150,Cambridgepark Dr,Alewife Brook Pky,"150 Cambridgepark Dr Cambridge, MA",42.394611,-71.14595,cloudy,7,2
24956,10/18/2010,2010,Monday,Auto,Auto,,Walden St,HUTCHINSON ST," Walden St & HUTCHINSON ST Cambridge, MA",42.382843,-71.135189,clear,7,1
24952,10/19/2010,2010,Tuesday,Auto,Auto,,Binney St,FULKERSON ST," Binney St & FULKERSON ST Cambridge, MA",42.366592,-71.0882,"sleet,hail,freezing rain or drizzle",7,2
24958,10/19/2010,2010,Tuesday,Auto,Auto,235,HURON AVE,,"235 HURON AVE Cambridge, MA",42.381572,-71.133248,SUNNY,7,1
24960,10/20/2010,2010,Wednesday,Auto,Fixed Object,61,OXFORD AVE,,"61 OXFORD AVE Cambridge, MA",42.378321,-71.155304,rain,7,2
24961,10/20/2010,2010,Wednesday,Auto,Parked Vehicle,55,FIRST ST,,"55 FIRST ST Cambridge, MA",42.369223,-71.077605,cloudy,7,2
24962,10/20/2010,2010,Wednesday,Auto,Bicycle,,Cambridge St,Columbia St," Cambridge St & Columbia St Cambridge, MA",42.372912,-71.094512,cloudy,6,1
25006,10/20/2010,2010,Wednesday,Auto,Auto,799,Concord Ave,,"799 Concord Ave Cambridge, MA",42.391448,-71.155467,snow,7,1
24963,10/21/2010,2010,Thursday,Auto,Bicycle,,Massachusetts Ave,Amherst St," Massachusetts Ave & Amherst St Cambridge, MA",42.358188,-71.093089,snow,7,1
24964,10/21/2010,2010,Thursday,Auto,Parked Vehicle,51,Vassar St,,"51 Vassar St Cambridge, MA",42.36155,-71.092404,SUNNY,7,2
24965,10/21/2010,2010,Thursday,Bus (Other),Fixed Object,1218,Massachusetts Ave,Bow St,"1218 Massachusetts Ave Cambridge, MA",42.372027,-71.115518,clear,7,2
24966,10/21/2010,2010,Thursday,Truck,Truck,,Galileo Galilei Way,Broadway," Galileo Galilei Way & Broadway Cambridge, MA",42.364802,-71.089413,cloudy,7,2
24968,10/22/2010,2010,Friday,Auto,Auto,,MOUNT AUBURN ST,Linden St," MOUNT AUBURN ST & Linden St Cambridge, MA",42.371649,-71.117692,rain,5,1
24969,10/22/2010,2010,Friday,Taxi,Auto,,Hampshire St,Tremont St," Hampshire St & Tremont St Cambridge, MA",42.371501,-71.098121,SUNNY,7,1
24970,10/22/2010,2010,Friday,Auto,Parked Vehicle,18,HARDING ST,Cambridge St,"18 HARDING ST Cambridge, MA",42.373022,-71.09043,snow,7,1
24971,10/23/2010,2010,Saturday,Auto,Auto,81,Hampshire St,,"81 Hampshire St Cambridge, MA",42.368245,-71.093982,cloudy,7,1
24975,10/23/2010,2010,Saturday,Auto,Auto,,Portland St,Albany St," Portland St & Albany St Cambridge, MA",42.36173,-71.093982,SUNNY,7,1
24976,10/23/2010,2010,Saturday,Auto,Auto,,Broadway,PROSPECT ST," Broadway & PROSPECT ST Cambridge, MA",42.369317,-71.101021,snow,7,1
24977,10/23/2010,2010,Saturday,Auto,Auto,,Massachusetts Ave,FRESH POND PKY," Massachusetts Ave & FRESH POND PKY Cambridge, MA",42.400949,-71.136026,clear,7,1
24978,10/23/2010,2010,Saturday,Auto,Fixed Object,,Cambridge St,Warren St," Cambridge St & Warren St Cambridge, MA",42.372102,-71.088276,cloudy,6,1
24979,10/23/2010,2010,Saturday,Auto,Parked Vehicle,,Norfolk St,Cambridge St," Norfolk St & Cambridge St Cambridge, MA",42.373133,-71.096239,cloudy,7,2
24989,10/23/2010,2010,Saturday,Auto,Pedestrian,,Massachusetts Ave,PLYMPTON ST," Massachusetts Ave & PLYMPTON ST Cambridge, MA",42.372694,-71.116418,"sleet,hail,freezing rain or drizzle",7,1
24980,10/24/2010,2010,Sunday,Auto,Auto,,PROSPECT ST,HARVARD ST," PROSPECT ST & HARVARD ST Cambridge, MA",42.368301,-71.101743,clear,7,2
24981,10/25/2010,2010,Monday,Auto,Bicycle,,Broadway,Antrim St," Broadway & Antrim St Cambridge, MA",42.370399,-71.103764,snow,7,2
24982,10/25/2010,2010,Monday,Auto,Pedestrian,,Brattle St,Church St," Brattle St & Church St Cambridge, MA",42.37395,-71.121481,cloudy,7,1
24987,10/25/2010,2010,Monday,Auto,Parked Vehicle,,STANDISH ST,HURON AVE," STANDISH ST & HURON AVE Cambridge, MA",42.381166,-71.13878,clear,7,2
24990,10/25/2010,2010,Monday,Auto,Parked Vehicle,32,Ellsworth Ave,Cambridge St,"32 Ellsworth Ave Cambridge, MA",42.374122,-71.106186,SUNNY,7,2
24991,10/25/2010,2010,Monday,Auto,Bicycle,,Putnam Ave,Massachusetts Ave," Putnam Ave & Massachusetts Ave Cambridge, MA",42.370356,-71.113274,cloudy,7,1
24992,10/25/2010,2010,Monday,Auto,Fixed Object,,Willard St,MOUNT AUBURN ST," Willard St & MOUNT AUBURN ST Cambridge, MA",42.374569,-71.128428,"sleet,hail,freezing rain or drizzle",7,2
24993,10/25/2010,2010,Monday,Truck,Parked Vehicle,,Church St,PALMER ST," Church St & PALMER ST Cambridge, MA",42.374378,-71.120174,clear,7,2
24983,10/26/2010,2010,Tuesday,Bus (Other),Auto,,HIGHLAND AVE,Cambridge St," HIGHLAND AVE & Cambridge St Cambridge, MA",42.374233,-71.104741,snow,7,1
24984,10/26/2010,2010,Tuesday,Auto,Auto,,Columbia St,Worcester St," Columbia St & Worcester St Cambridge, MA",42.366383,-71.098207,snow,7,1
24985,10/26/2010,2010,Tuesday,School Bus,Parked Vehicle,212,Windsor St,,"212 Windsor St Cambridge, MA",42.366461,-71.095544,cloudy,7,1
24994,10/26/2010,2010,Tuesday,Auto,Auto,,Craigie St,Brattle St," Craigie St & Brattle St Cambridge, MA",42.377802,-71.129852,SUNNY,7,1
24995,10/27/2010,2010,Wednesday,Auto,Auto,,Cambridge St,Windsor St," Cambridge St & Windsor St Cambridge, MA",42.37275,-71.093288,cloudy,6,2
24996,10/27/2010,2010,Wednesday,Auto,Auto,,Cardinal Medeiros Ave,Cambridge St," Cardinal Medeiros Ave & Cambridge St Cambridge, MA",42.372123,-71.088456,clear,7,2
24997,10/27/2010,2010,Wednesday,Auto,Parked Vehicle,10,Sixth St,,"10 Sixth St Cambridge, MA",42.372001,-71.084608,"sleet,hail,freezing rain or drizzle",7,2
24998,10/27/2010,2010,Wednesday,Auto,Auto,1221,Cambridge St,PROSPECT ST,"1221 Cambridge St Cambridge, MA",42.373423,-71.09767,cloudy,6,2
24999,10/27/2010,2010,Wednesday,Auto,Bicycle,,Massachusetts Ave,GARFIELD ST," Massachusetts Ave & GARFIELD ST Cambridge, MA",42.383788,-71.119514,clear,7,1
25000,10/27/2010,2010,Wednesday,Auto,Auto,,Broadway,Boardman St," Broadway & Boardman St Cambridge, MA",42.367492,-71.096395,cloudy,7,2
25001,10/27/2010,2010,Wednesday,Auto,Bicycle,,Columbia St,Bishop Allen Dr," Columbia St & Bishop Allen Dr Cambridge, MA",42.364154,-71.099474,SUNNY,7,2
25025,10/27/2010,2010,Saturday,Auto,Auto,,HURON AVE,Fountain Ter," HURON AVE & Fountain Ter Cambridge, MA",42.379367,-71.150505,rain,7,2
25002,10/28/2010,2010,Thursday,Auto,Pedestrian,,HURON AVE,GURNEY ST," HURON AVE & GURNEY ST Cambridge, MA",42.381226,-71.138323,"sleet,hail,freezing rain or drizzle",7,1
25003,10/28/2010,2010,Thursday,Auto,Auto,1,Fresh Pond Ln,,"1 Fresh Pond Ln Cambridge, MA",42.375757,-71.142853,cloudy,7,2
25004,10/28/2010,2010,Thursday,Auto,Auto,,Broadway,Ames St," Broadway & Ames St Cambridge, MA",42.363981,-71.087416,"sleet,hail,freezing rain or drizzle",7,1
25005,10/28/2010,2010,Thursday,Auto,Auto,,JFK St,MOUNT AUBURN ST," JFK St & MOUNT AUBURN ST Cambridge, MA",42.372566,-71.120145,SUNNY,7,1
25027,10/28/2010,2010,Thursday,Auto,Truck,359,Cambridge St,,"359 Cambridge St Cambridge, MA",42.371395,-71.082022,"sleet,hail,freezing rain or drizzle",6,2
25007,10/29/2010,2010,Friday,Auto,Auto,,PROSPECT ST,HARVARD ST," PROSPECT ST & HARVARD ST Cambridge, MA",42.368301,-71.101743,cloudy,7,1
25008,10/29/2010,2010,Friday,Auto,Fixed Object,54,Cambridge Pky,,"54 Cambridge Pky Cambridge, MA",42.372861,-71.09455,cloudy,7,2
25009,10/29/2010,2010,Friday,Truck,Auto,99,MOUNT AUBURN ST,Brattle St,"99 MOUNT AUBURN ST Cambridge, MA",42.372852,-71.120617,clear,5,1
25010,10/29/2010,2010,Friday,Auto,Pedestrian,99,MOUNT AUBURN ST,,"99 MOUNT AUBURN ST Cambridge, MA",42.372852,-71.120617,"sleet,hail,freezing rain or drizzle",5,1
25011,10/30/2010,2010,Tuesday,Taxi,Bicycle,575,Massachusetts Ave,,"575 Massachusetts Ave Cambridge, MA",42.364881,-71.102534,cloudy,7,2
25012,10/30/2010,2010,Saturday,Auto,Parked Vehicle,94,Hampshire St,,"94 Hampshire St Cambridge, MA",42.368886,-71.095147,clear,7,1
25013,10/30/2010,2010,Tuesday,Auto,Parked Vehicle,20,HOLYOKE ST,,"20 HOLYOKE ST Cambridge, MA",42.372306,-71.118311,cloudy,7,2
25026,10/30/2010,2010,Saturday,Auto,Pedestrian,,Massachusetts Ave,PEARL ST," Massachusetts Ave & PEARL ST Cambridge, MA",42.36471,-71.102567,cloudy,7,1
25014,10/31/2010,2010,Sunday,Auto,Auto,,Brattle St,FRESH POND PKY," Brattle St & FRESH POND PKY Cambridge, MA",42.376154,-71.140758,cloudy,7,1
25015,10/31/2010,2010,Sunday,Auto,Auto,2615,Massachusetts Ave,FRESH POND PKY,"2615 Massachusetts Ave Cambridge, MA",42.401023,-71.135315,snow,7,2
25016,10/31/2010,2010,Sunday,Auto,Auto,,MOUNT AUBURN ST,Aberdeen Way," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA",42.375274,-71.145841,"sleet,hail,freezing rain or drizzle",5,1
25018,11/1/2010,2010,Monday,Auto,Bicycle,,HARVARD ST,LEE ST," HARVARD ST & LEE ST Cambridge, MA",42.369762,-71.105848,cloudy,7,1
25019,11/1/2010,2010,Monday,Auto,Auto,297,Broadway,Norfolk St,"297 Broadway Cambridge, MA",42.368828,-71.099429,snow,7,2
25020,11/1/2010,2010,Monday,Auto,Auto,358,HURON AVE,,"358 HURON AVE Cambridge, MA",42.381114,-71.138538,snow,7,1
25021,11/1/2010,2010,Monday,Auto,Taxi,,Landsdowne St,Massachusetts Ave," Landsdowne St & Massachusetts Ave Cambridge, MA",42.361746,-71.097556,cloudy,7,2
